"SUP_ID";"REG_ID";"YEAR";"SUPPLIER"
5322;123;2022;"The Tire Shop 마장점"
5323;123;2022;"The Tire Shop 진리점"
5324;123;2022;"The Tire Shop 증포점"
5325;123;2022;"The Tire Shop 이천가산점"
5326;123;2022;"TBX 경기상사"
5327;122;2022;"타이어테크 금촌점"
5328;122;2022;"타이어테크 문산점(애니카랜드 문산점)"
5329;122;2022;"타이어365 파주소방서점"
5330;122;2022;"Tire Pro 봉일천점"
5331;122;2022;"Tire Pro 엘지로점"
5332;122;2022;"Tire Pro 운정점"
5333;122;2022;"T-station_Standard 금촌점"
5334;122;2022;"The Tire Shop 파주법원점"
5335;122;2022;"TBX 광탄대리점"
5336;122;2022;"TBX 금촌점"
5337;122;2022;"TBX 태경타이어"
5338;122;2022;"TBX 광탄사거리점"
5339;98;2022;"타이어테크 평택점"
5340;98;2022;"타이어테크 오산점(㈜그린타이어)"
5341;98;2022;"타이어테크 장당점(타이어컴퍼니)"
5342;98;2022;"타이어테크 모곡점(평택타이어)"
5343;98;2022;"테크 서평택총판점(노블레스 타이어 정비)"
5344;98;2022;"타이어테크 평택세교점(평택타이어컴퍼니)"
5345;98;2022;"타이어테크 팽성점"
5346;98;2022;"공룡타이어 송탄점"
5347;98;2022;"타이어테크 평택죽백점"
5348;98;2022;"타이어테크 평택독곡점"
5349;98;2022;"Tire Pro 브레인시티점"
5350;98;2022;"Tire Pro 비전점"
5351;98;2022;"Tire Pro 장당점(평택대리점)"
5352;98;2022;"Tire Pro 진위점"
5353;98;2022;"Tire Pro 평택점"
5354;98;2022;"Tire Pro 포승점"
5355;98;2022;"T-station_Standard 송탄서정점"
5356;98;2022;"T-station_Standard 용이점"
5357;98;2022;"T-station_Standard 평택법원점"
5358;98;2022;"T-station 이충점"
5359;98;2022;"The Tire Shop 평택고덕점"
5360;98;2022;"The Tire Shop 안중점"
5361;98;2022;"TBX 서평택점"
5362;98;2022;"TBX 평택항점"
5363;98;2022;"TBX 평택청북점"
5364;98;2022;"TBX 청북IC점"
5365;98;2022;"TBX 평택오성점"
5366;98;2022;"TBX 포승공단점"
5367;131;2022;"타이어테크 초가팔점(극동타이어)"
5368;131;2022;"타이어테크 삼광타이어"
5369;131;2022;"Tire Pro 내촌점(거성자동차공업사)"
5370;131;2022;"Tire Pro 포천송우점"
5371;131;2022;"T-station_Standard 포천송우점"
5372;131;2022;"The Tire Shop 내촌점"
5373;131;2022;"The Tire Shop 포천운천점"
5374;117;2022;"타이어테크 감일동점(개인택시복지정비센터)"
5375;117;2022;"타이어테크 하남신장점(삼육공플레이)"
5376;117;2022;"타이어테크 서하남점"
5377;117;2022;"타이어테크 송파점"
5378;117;2022;"타이어365 서하남점"
5379;117;2022;"Tire Pro 오륜점"
5380;117;2022;"Tire Pro 하남미사리점"
5381;117;2022;"T-station_Standard 하남초이점"
5382;117;2022;"T-station_Standard 서하남점"
5383;117;2022;"T-station 하남시청점"
5384;117;2022;"The Tire Shop 하산곡점"
5385;117;2022;"TBX 신진종합타이어"
5386;117;2022;"TBX 한창타이어"
5387;117;2022;"TBX 서하남IC점"
5388;126;2022;"타이어테크 동탄점(타이어엔씨티)"
5389;126;2022;"타이어테크 화성점"
5390;126;2022;"타이어테크 남동탄점(남동탄타이어)"
5391;126;2022;"타이어2마트"
5392;126;2022;"타이어테크 기아화성공장 서문 pg"
5393;126;2022;"타이어베스트"
5394;126;2022;"공룡타이어 남양점"
5395;126;2022;"타이어테크 화성반월점"
5396;126;2022;"타이어테크 화성 향남점"
5397;126;2022;"Tire Pro 남양점"
5398;126;2022;"Tire Pro 동탄반월점"
5399;126;2022;"Tire Pro 동탄신도시점"
5400;126;2022;"Tire Pro 동탄점"
5401;126;2022;"Tire Pro 박지성로점"
5402;126;2022;"Tire Pro 봉담점"
5403;126;2022;"Tire Pro 안녕점"
5404;126;2022;"Tire Pro 어은리점"
5405;126;2022;"Tire Pro 정남점"
5406;126;2022;"Tire Pro 화성동오점"
5407;126;2022;"Tire Pro 화성서부점"
5408;126;2022;"Tire Pro 화성발안점"
5409;126;2022;"T-station_Standard 남양점"
5410;126;2022;"T-station_Standard 동탄점"
5411;126;2022;"T-station_Standard 동탄신도시점"
5412;126;2022;"T-station_Standard 향남동오점"
5413;126;2022;"T-station_Standard 향남점"
5414;126;2022;"T-station_Standard 동탄석우점"
5415;126;2022;"T-station_Standard 봉담점"
5416;126;2022;"T-station 향남2지구점"
5417;126;2022;"The Tire Shop 쌍송점"
5418;126;2022;"The Tire Shop 신영통점"
5419;126;2022;"TBX 광덕상사"
5420;126;2022;"TBX 타이어"
5421;126;2022;"TBX 수원활주로점"
5422;126;2022;"TBX 화성월문공단점"
5423;126;2022;"TBX 국제중기"
5424;126;2022;"TBX 동오점"
5425;264;2022;"타이어테크 아주점"
5426;264;2022;"타이어테크 옥포점(넥센타이어 옥포점)"
5427;264;2022;"타이어테크 연사점(K타이어)"
5428;264;2022;"타이어테크 고현점"
5429;264;2022;"타이어테크 거제점"
5430;264;2022;"Tire Pro 거제상동점"
5431;264;2022;"Tire Pro 수월점"
5432;264;2022;"Tire Pro 옥포점"
5433;264;2022;"Tire Pro 장승포점"
5434;264;2022;"Tire Pro 장평점(티에스이모터스)"
5435;264;2022;"T-station_Standard 신현점"
5436;264;2022;"T-station_Standard 옥포점"
5437;264;2022;"T-station_Standard 연초점"
5438;264;2022;"T-station_Standard 거제고현점"
5439;264;2022;"The Tire Shop 수월점"
5440;264;2022;"The Tire Shop 연초점"
5441;264;2022;"The Tire Shop 소동점"
5442;275;2022;"T-station_Standard 거창점"
5443;275;2022;"The Tire Shop 대평점"
5444;275;2022;"TBX 대평점"
5445;270;2022;"Tire Pro 고성점"
5446;270;2022;"The Tire Shop 고성점"
5447;261;2022;"타이어테크 구산점"
5448;261;2022;"타이어테크 김해점 (1등타이어 김해점)"
5449;261;2022;"타이어테크 서김해IC점"
5450;261;2022;"타이어테크 장유365"
5451;261;2022;"타이어365 장유점"
5452;261;2022;"타이어365 진영점"
5453;261;2022;"Tire Pro 구산점"
5454;261;2022;"Tire Pro 김해점"
5455;261;2022;"Tire Pro 동김해점(대한판매)"
5456;261;2022;"Tire Pro 동상점"
5457;261;2022;"Tire Pro 동창원IC점"
5458;261;2022;"Tire Pro 삼계점(카프라자)"
5459;261;2022;"Tire Pro 장유점"
5460;261;2022;"Tire Pro 활천고개점"
5461;261;2022;"T-station_Standard 김해점"
5462;261;2022;"T-station_Standard 동김해점"
5463;261;2022;"T-station_Standard 장유점"
5464;261;2022;"T-station_Standard 진례점"
5465;261;2022;"T-station_Standard 삼계점"
5466;261;2022;"T-station_Standard 진영점"
5467;261;2022;"T-station_Standard 김해테크노밸리점"
5468;261;2022;"The Tire Shop 서김해점"
5469;261;2022;"The Tire Shop 진례IC점"
5470;261;2022;"TBX 주촌점"
5471;261;2022;"TBX 칠산점"
5472;261;2022;"TBX 서김해점"
5473;261;2022;"TBX 진영점(성주타이어 분점)"
5474;261;2022;"TBX 진례점"
5475;261;2022;"TBX 미주타이어"
5476;261;2022;"TBX 진례IC"
5477;271;2022;"The Tire Shop 남해점"
5478;263;2022;"타이어테크 가곡점(카젠가곡점)"
5479;263;2022;"타이어테크 밀양점"
5480;263;2022;"타이어365 삼문점"
5481;263;2022;"Tire Pro 밀양가곡점"
5482;263;2022;"T-station_Standard 밀양점"
5483;263;2022;"The Tire Shop 밀양점"
5484;259;2022;"TM서부센터"
5485;259;2022;"Tire Pro 사천공항점"
5486;259;2022;"Tire Pro 삼천포점"
5487;259;2022;"Tire Pro 우주항공점"
5488;259;2022;"T-station_Standard 사천점"
5489;259;2022;"T-station_Standard 삼천포점"
5490;273;2022;"Tire Pro 산청점"
5491;273;2022;"T-station_Standard 산청점"
5492;273;2022;"TBX 산청점"
5493;265;2022;"타이어테크 삼호점(타이어백화점정비)"
5494;265;2022;"타이어테크 서창점(우길타이어연구소)"
5495;265;2022;"타이어테크 평산점(타이어백화점 평산점)"
5496;265;2022;"타이어테크 북정점"
5497;265;2022;"타이어테크 양산IC점(1등타이어 양산IC점)"
5498;265;2022;"타이어테크 북양산점(타이어클라쓰)"
5499;265;2022;"타이어테크 양산점"
5500;265;2022;"Tire Pro 물금점"
5501;265;2022;"Tire Pro 북정점(성동상사)"
5502;265;2022;"Tire Pro 서창점"
5503;265;2022;"Tire Pro 양산IC점"
5504;265;2022;"Tire Pro 양산남부점(타이어박스)"
5505;265;2022;"Tire Pro 양산북부점"
5506;265;2022;"T-station_Standard 양산점"
5507;265;2022;"T-station_Standard 동양산점"
5508;265;2022;"T-station_Standard 양산물금점"
5509;265;2022;"The Tire Shop 상북점"
5510;265;2022;"The Tire Shop 다방점"
5511;265;2022;"The Tire Shop 물금점"
5512;265;2022;"TBX 양산물금점"
5513;257;2022;"Tire Pro 초장점"
5514;257;2022;"타이어테크 금산점"
5515;257;2022;"타이어테크 진주점"
5516;257;2022;"타이어테크 서진주점 (더본타이어 서진주점)"
5517;257;2022;"타이어테크 초전점"
5518;257;2022;"타이어테크 판문점(진주 신화타이어)"
5519;257;2022;"Tire Pro 금산점"
5520;257;2022;"Tire Pro 도동점"
5521;257;2022;"Tire Pro 봉곡점"
5522;257;2022;"Tire Pro 상대점"
5523;257;2022;"Tire Pro 진주신평점"
5524;257;2022;"Tire Pro 진주점(새한자동차)"
5525;257;2022;"Tire Pro 평거점(주약점/수레앤바퀴)"
5526;257;2022;"Tire Pro 호탄점"
5527;257;2022;"동국타이어"
5528;257;2022;"T-station_Standard 칠암점"
5529;257;2022;"T-station_Standard 진주상평점"
5530;257;2022;"T-station_Standard 촉석로점"
5531;257;2022;"T-station_Standard 진주상대점"
5532;257;2022;"T-station_Standard 하대점"
5533;257;2022;"T-station_Standard 진주평거점"
5534;257;2022;"T-station_Standard 동양판매점"
5535;257;2022;"T-station_Standard 진주금산점"
5536;257;2022;"The Tire Shop 초전점"
5537;257;2022;"The Tire Shop 초장점"
5538;257;2022;"TBX 동양판매점"
5539;257;2022;"TBX 하대점(舊 대한代)"
5540;257;2022;"TBX 문산점"
5541;257;2022;"TBX 상평점"
5542;269;2022;"타이어테크 넥센타이어창녕점"
5543;269;2022;"Tire Pro 창녕점"
5544;269;2022;"T-station_Standard 창녕점"
5545;269;2022;"TBX 영산점"
5546;251;2022;"타이어테크 여좌점(넥센타이어진해대리점)"
5547;251;2022;"Tire Pro 6호광장점"
5548;251;2022;"Tire Pro 석전점(타이어플러스)"
5549;251;2022;"Tire Pro 한라신포점"
5550;251;2022;"타이어테크 마산점"
5551;251;2022;"T-station_Standard 산호점"
5552;251;2022;"T-station 마산중앙점"
5553;251;2022;"The Tire Shop 진동점"
5554;251;2022;"The Tire Shop 합포점"
5555;251;2022;"Tire Pro 반월점"
5556;251;2022;"타이어테크 중리점(명성정비)"
5557;251;2022;"타이어테크 마산총판점"
5558;251;2022;"타이어테크 상곡점(수성 자동차정비)"
5559;251;2022;"Tire Pro 마산내서점"
5560;251;2022;"Tire Pro 마산봉암점"
5561;251;2022;"Tire Pro 중리점"
5562;251;2022;"T-station_Standard 상곡점"
5563;251;2022;"T-station_Standard 창원삼계점"
5564;251;2022;"T-station_Standard 석전점"
5565;251;2022;"T-station_Standard 마산점"
5566;251;2022;"T-station_Standard 양덕점"
5567;251;2022;"T-station_Standard 창원내서점"
5568;251;2022;"The Tire Shop 합성점"
5569;251;2022;"TBX 동부판매점"
5570;251;2022;"Tire Pro 양덕점"
5571;251;2022;"타이어테크사파점"
5572;251;2022;"타이어테크 상남점 (더본타이어)"
5573;251;2022;"Tire Pro 가음점"
5574;251;2022;"Tire Pro 성주사역점"
5575;251;2022;"T-station_Standard 상남점"
5576;251;2022;"The Tire Shop 창원중앙점"
5577;251;2022;"타이어테크 대로입구점(명문타이어)"
5578;251;2022;"타이어테크 대산점"
5579;251;2022;"Tire Pro 국가산업단지점(경남판매)"
5580;251;2022;"Tire Pro 창원신월점"
5581;251;2022;"Tire Pro 도계점"
5582;251;2022;"T-station_Standard 창원소계점"
5583;251;2022;"T-station_Standard 창원신월점"
5584;251;2022;"T-station_Standard 창원도계점"
5585;251;2022;"T-station_Standard 사림점"
5586;251;2022;"The Tire Shop 소답점"
5587;251;2022;"The Tire Shop 북면무동점"
5588;251;2022;"TBX 만포대리점"
5589;251;2022;"TBX 태광판매"
5590;251;2022;"타이어테크 진해점(타이어마트)"
5591;251;2022;"타이어테크 웅동점"
5592;251;2022;"타이어테크 풍호점"
5593;251;2022;"타이어테크 경화점"
5594;251;2022;"Tire Pro 용원점"
5595;251;2022;"Tire Pro 진해구청점"
5596;251;2022;"Tire Pro 천우신항점"
5597;251;2022;"T-station_Standard 용원점"
5598;251;2022;"T-station_Standard 진해경화점"
5599;251;2022;"TBX 부산신항점"
5600;251;2022;"TBX 성평타이어"
5601;258;2022;"넥센타이어 세일점(세일타이어)"
5602;258;2022;"타이어테크 통영점"
5603;258;2022;"Tire Pro 통영죽림점"
5604;258;2022;"T-station_Standard 통영무전점"
5605;258;2022;"T-station_Standard 광도점"
5606;258;2022;"T-station_Standard 죽림점"
5607;258;2022;"T-station_Standard 북신점"
5608;258;2022;"TBX 대교점"
5609;272;2022;"Tire Pro 하동점"
5610;272;2022;"The Tire Shop 하남점"
5611;272;2022;"The Tire Shop 하동점"
5612;272;2022;"TBX 하동점"
5613;268;2022;"타이어테크 함안점(애니카랜드 함안점)"
5614;268;2022;"Tire Pro 칠서점"
5615;268;2022;"The Tire Shop 칠원점"
5616;268;2022;"The Tire Shop 가야점"
5617;268;2022;"TBX 군북점"
5618;268;2022;"TBX 함안법수점"
5619;268;2022;"TBX 함안점"
5620;268;2022;"TBX 칠서공단점"
5621;274;2022;"넥센타이어 함양점"
5622;274;2022;"Tire Pro 함양IC점"
5623;274;2022;"Tire Pro 함양점"
5624;274;2022;"T-station_Standard 함양점"
5625;274;2022;"TBX 한영대리점"
5626;276;2022;"Tire Pro 합천점"
5627;276;2022;"The Tire Shop 합천점"
5628;237;2022;"타이어테크 경산점"
5629;237;2022;"타이어테크 경산ic점"
5630;237;2022;"Tire Pro 경산점(진석오토)"
5631;237;2022;"Tire Pro 경산총판점"
5632;237;2022;"Tire Pro 대구대점"
5633;237;2022;"Tire Pro 영남대점"
5634;237;2022;"Tire Pro 하양점"
5635;237;2022;"T-station_Standard 경산점"
5636;237;2022;"T-station_Standard 정평점"
5637;237;2022;"T-station_Standard 홈플러스경산점"
5638;237;2022;"The Tire Shop 백천점"
5639;237;2022;"The Tire Shop 경산점"
5640;237;2022;"TBX 달구벌판매"
5641;229;2022;"타이어테크 경주점"
5642;229;2022;"넥센타이어 불국점"
5643;229;2022;"넥센타이어 외동점(프링스코리아)"
5644;229;2022;"타이어테크 용강점"
5645;229;2022;"타이어테크 원화로점"
5646;229;2022;"타이어테크 안강점(경동정비)"
5647;229;2022;"Tire Pro 불국사점"
5648;229;2022;"Tire Pro 서라벌점"
5649;229;2022;"Tire Pro 용강점(황실타이어)"
5650;229;2022;"T-station_Standard 노서점"
5651;229;2022;"T-station_Standard 안강점"
5652;229;2022;"T-station 경주황성점"
5653;229;2022;"The Tire Shop 용강점"
5654;229;2022;"The Tire Shop 경주외동점"
5655;229;2022;"TBX 경주점"
5656;244;2022;"Tire Pro 고령점"
5657;244;2022;"The Tire Shop 고령다산점"
5658;244;2022;"TBX 고령점"
5659;232;2022;"타이어테크 구미점(차차차 신평 15호점)"
5660;232;2022;"타이어테크 도개점(도개 미쉐린 타이어/차차차타이어)"
5661;232;2022;"엠소닉모터스"
5662;232;2022;"Tire Pro 구미공단점"
5663;232;2022;"Tire Pro 구미봉곡점"
5664;232;2022;"Tire Pro 구미시청점"
5665;232;2022;"Tire Pro 구미옥계점"
5666;232;2022;"Tire Pro 구미점"
5667;232;2022;"Tire Pro 수출탑점"
5668;232;2022;"Tire Pro 인동점"
5669;232;2022;"T-station_Standard 구미형곡점"
5670;232;2022;"T-station_Standard 구미옥계점"
5671;232;2022;"T-station_Standard 남구미점"
5672;232;2022;"T-station 구미점"
5673;232;2022;"The Tire Shop 인동점"
5674;232;2022;"The Tire Shop 구미선산점"
5675;232;2022;"The Tire Shop 구미서부점"
5676;232;2022;"TBX 구미공단대리점"
5677;232;2022;"TBX 옥계점"
5678;232;2022;"TBX 구미점"
5679;230;2022;"타이어테크 김천부곡점(붕붕카부분정비)"
5680;230;2022;"타이어테크 평화점(김천타이어랜드)"
5681;230;2022;"타이어365 김천점"
5682;230;2022;"Tire Pro 김천덕곡점(태영기업)"
5683;230;2022;"T-station_Standard 김천부곡점"
5684;230;2022;"T-station_Standard 김천율곡점"
5685;230;2022;"The Tire Shop 김천점"
5686;230;2022;"TBX 한진대리점"
5687;230;2022;"TBX 부곡점"
5688;236;2022;"타이어테크 점촌점"
5689;236;2022;"타이어테크 문경점"
5690;236;2022;"Tire Pro 문경점"
5691;236;2022;"T-station 문경시민운동장점"
5692;236;2022;"TBX 점촌점"
5693;235;2022;"타이어테크 상주점(넥센타이어 상주점)"
5694;235;2022;"Tire Pro 신봉점(TM하나로점)"
5695;235;2022;"T-station_Standard 상주점"
5696;235;2022;"TBX 상주점"
5697;245;2022;"T-station_Standard 신성주점"
5698;245;2022;"T-station_Standard 성주점"
5699;231;2022;"타이어테크 용상점(타이어팩토리)"
5700;231;2022;"타이어테크 안동점"
5701;231;2022;"타이어365 안동당북점"
5702;231;2022;"Tire Pro 안동중앙점"
5703;231;2022;"Tire Pro 안동터미널점"
5704;231;2022;"Tire Pro 옥동점(타이어할인마트)"
5705;231;2022;"T-station_Standard 안동수상점"
5706;231;2022;"T-station_Standard 안동송현점"
5707;231;2022;"T-station 안동점"
5708;231;2022;"The Tire Shop 용상점"
5709;231;2022;"The Tire Shop 안동점"
5710;231;2022;"The Tire Shop 안동터미널점"
5711;231;2022;"The Tire Shop 안동옥동점"
5712;231;2022;"The Tire Shop 성소점"
5713;231;2022;"The Tire Shop 안기점"
5714;242;2022;"Tire Pro 영덕점"
5715;242;2022;"T-station_Standard 영덕점"
5716;242;2022;"T-station_Standard 영덕화개점"
5717;242;2022;"TBX 영덕점"
5718;233;2022;"타이어테크 영주점"
5719;233;2022;"Tire Pro 영주중앙로점"
5720;233;2022;"Tire Pro 휴천점(진성유통)"
5721;233;2022;"T-station_Standard 영주점"
5722;233;2022;"The Tire Shop 영주점"
5723;233;2022;"The Tire Shop 영주휴천점"
5724;234;2022;"타이어테크 영천점"
5725;234;2022;"Tire Pro 서문육거리점"
5726;234;2022;"T-station_Standard 영천점"
5727;234;2022;"TBX 영천점"
5728;247;2022;"The Tire Shop 예천군청점"
5729;249;2022;"Tire Pro 죽변점"
5730;249;2022;"T-station_Standard 울진점"
5731;239;2022;"Tire Pro 의성점(의성대리점)"
5732;239;2022;"금호안계대리점"
5733;240;2022;"The Tire Shop 청송영양점"
5734;246;2022;"타이어테크북삼점"
5735;246;2022;"스마일타이어"
5736;246;2022;"The Tire Shop 왜관점"
5737;246;2022;"The Tire Shop 석적점"
5738;246;2022;"TBX 동명점"
5739;246;2022;"TBX 왜관점"
5740;226;2022;"T-station_Standard 이동점"
5741;226;2022;"T-station_Standard 인덕이마트점"
5742;226;2022;"T-station 포항남구점"
5743;226;2022;"The Tire Shop 연일점"
5744;226;2022;"The Tire Shop 유강점"
5745;226;2022;"The Tire Shop 철강공단점"
5746;226;2022;"TBX 여명터미널점"
5747;226;2022;"TBX 대각IC점"
5748;226;2022;"TBX 범진판매"
5749;226;2022;"TBX 제철판매점"
5750;226;2022;"TBX 장흥타이어"
5751;226;2022;"TBX 한진점"
5752;226;2022;"TBX 부성타이어"
5753;226;2022;"TBX 청마점"
5754;226;2022;"TBX 한국타이어 여명상사"
5755;226;2022;"Tire Pro 대잠점"
5756;226;2022;"Tire Pro 연일점"
5757;226;2022;"Tire Pro 오천점"
5758;226;2022;"Tire Pro 포항남구점"
5759;226;2022;"Tire Pro 포항송도점"
5760;226;2022;"Tire Pro 포항이동점"
5761;226;2022;"Tire Pro 해도점(타이어나라)"
5762;226;2022;"타이어테크 포항점"
5763;226;2022;"타이어테크 포항북부점"
5764;226;2022;"타이어테크포항법원점(차차차포항법원14호점)"
5765;226;2022;"1등 타이어"
5766;226;2022;"T-station_Standard 두호점"
5767;226;2022;"T-station_Standard 포항북구점"
5768;226;2022;"T-station 용흥점"
5769;226;2022;"T-station 한국타이어T'S 흥해점"
5770;226;2022;"The Tire Shop 서포항IC점"
5771;226;2022;"The Tire Shop 포항터미널점"
5772;226;2022;"타이어365 포항장성점"
5773;226;2022;"Tire Pro 기성점"
5774;226;2022;"Tire Pro 포항양덕점"
5775;226;2022;"Tire Pro 포항점"
5776;226;2022;"Tire Pro 흥해점"
5777;68;2022;"타이어테크 운남점"
5778;68;2022;"타이어테크 도천점"
5779;68;2022;"타이어테크하남점(타이어스토리)"
5780;68;2022;"타이어365 송정점"
5781;68;2022;"Tire Pro 광산점(아이타이어)"
5782;68;2022;"Tire Pro 광주공항점"
5783;68;2022;"Tire Pro 광주하남점"
5784;68;2022;"Tire Pro 도산점"
5785;68;2022;"Tire Pro 도천점"
5786;68;2022;"Tire Pro 선운점"
5787;68;2022;"Tire Pro 소촌점(광복상사)"
5788;68;2022;"Tire Pro 송정점"
5789;68;2022;"Tire Pro 수완점"
5790;68;2022;"Tire Pro 수완지구점"
5791;68;2022;"Tire Pro 첨단점"
5792;68;2022;"Tire Pro 첨단지구점"
5793;68;2022;"Tire Pro 평동점"
5794;68;2022;"T-station_Standard 월곡산정점"
5795;68;2022;"T-station_Standard 광주신창점"
5796;68;2022;"T-station_Standard 수완점"
5797;68;2022;"TBX 첨단점"
5798;68;2022;"TBX 평동산단점"
5799;68;2022;"TBX 대산점"
5800;68;2022;"TBX 수완점"
5801;68;2022;"TBX 선운"
5802;68;2022;"TBX 광산IC점"
5803;68;2022;"TBX 하남직영점"
5804;66;2022;"타이어테크 송하점(타이어킹박사 송하점)"
5805;66;2022;"타이어테크 남구점(타이어메카 동구점)"
5806;66;2022;"Tire Pro 광주월드컵점"
5807;66;2022;"Tire Pro 백운점(금호타이어월산점)"
5808;66;2022;"Tire Pro 진월점"
5809;67;2022;"타이어테크 용봉점"
5810;67;2022;"타이어테크 시이오 동광주점"
5811;67;2022;"타이어테크 전남대점"
5812;67;2022;"Tire Pro 매곡점"
5813;67;2022;"Tire Pro 문흥점"
5814;67;2022;"Tire Pro 북광주점"
5815;67;2022;"Tire Pro 북동점"
5816;67;2022;"Tire Pro 양산점"
5817;67;2022;"Tire Pro 오치점"
5818;67;2022;"Tire Pro 용봉IC점"
5819;67;2022;"Tire Pro 전남대점(태안)"
5820;67;2022;"Tire Pro 중흥점"
5821;67;2022;"T-station_Standard 광주양산점"
5822;67;2022;"T-station_Standard 광주역점"
5823;67;2022;"T-station_Standard 운암점"
5824;67;2022;"T-station_Standard 첨단점"
5825;67;2022;"T-station_Standard 삼각점"
5826;67;2022;"TBX 영대리점"
5827;67;2022;"TBX 각화점"
5828;67;2022;"TBX 우진타이어"
5829;65;2022;"타이어테크 쌍촌점(타이어메카 서구점)"
5830;65;2022;"타이어테크 농성점(피렐리타이어광주총판)"
5831;65;2022;"타이어테크 무진대로점(타이어핏)"
5832;65;2022;"Tire Pro 광주서구점"
5833;65;2022;"Tire Pro 광천점"
5834;65;2022;"Tire Pro 금호지구점(舊무등점)"
5835;65;2022;"Tire Pro 농성점"
5836;65;2022;"Tire Pro 상무점"
5837;65;2022;"T-station_Standard 상무점"
5838;65;2022;"T-station_Standard 광주서구점"
5839;65;2022;"T-station_Standard 벽진점"
5840;45;2022;"타이어테크 성당점"
5841;45;2022;"Tire Pro 두류공원점"
5842;45;2022;"성림타이어"
5843;45;2022;"The Tire Shop 이천점"
5844;48;2022;"타이어테크 월암점(최백균카랜드)"
5845;48;2022;"타이어365 성당점"
5846;48;2022;"타이어365 성서공단점"
5847;48;2022;"Tire Pro 남대구점"
5848;48;2022;"Tire Pro 성서점(대하타이어)"
5849;48;2022;"Tire Pro 신당점(대하타이어)"
5850;48;2022;"Tire Pro 유천교점"
5851;48;2022;"T-station_Standard 월배점"
5852;48;2022;"T-station_Standard 성서점"
5853;48;2022;"T-station_Standard 성서IC점"
5854;48;2022;"T-station_Standard 남대구IC점"
5855;48;2022;"T-station 달서점"
5856;48;2022;"The Tire Shop 대구유천점"
5857;48;2022;"TBX 성서공단점"
5858;48;2022;"TBX 번영점"
5859;48;2022;"TBX 대구성서점"
5860;49;2022;"타이어테크 현풍점"
5861;49;2022;"Tire Pro 세천점"
5862;49;2022;"Tire Pro 현풍점"
5863;49;2022;"Tire Pro 화원점(타이어클럽)"
5864;49;2022;"T-station_Standard 화원점"
5865;49;2022;"T-station_Standard 세천점"
5866;49;2022;"T-station 현풍점"
5867;49;2022;"T-station 국가산단점"
5868;49;2022;"The Tire Shop 하빈점"
5869;49;2022;"TBX 서재점"
5870;49;2022;"TBX 달성점"
5871;49;2022;"TBX 현풍점"
5872;43;2022;"타이어테크 대구신평점(K2타이어)"
5873;43;2022;"Tire Pro 대구공항점(만경대리점)"
5874;43;2022;"Tire Pro 동대구역점"
5875;43;2022;"Tire Pro 동대구점"
5876;43;2022;"Tire Pro 혁신도시점"
5877;43;2022;"T-station_Standard 동대구IC점"
5878;43;2022;"T-station_Standard 동구점"
5879;43;2022;"The Tire Shop 대구혁신점"
5880;43;2022;"The Tire Shop 반야월점"
5881;43;2022;"TBX 영남점"
5882;46;2022;"타이어테크 대구강북점"
5883;46;2022;"타이어테크 대구점(넥센타이어대구점)"
5884;46;2022;"타이어테크 검단점(대구택시조합충전소)"
5885;46;2022;"타이어테크침산점"
5886;46;2022;"타이어테크 북구점(더블에이치 타이어)"
5887;46;2022;"Tire Pro 엑스코점"
5888;46;2022;"Tire Pro 일광침산점"
5889;46;2022;"Tire Pro 태전교점(타이어프라자)"
5890;46;2022;"T-station_Standard 대구노원점"
5891;46;2022;"T-station_Standard 태전점"
5892;46;2022;"T-station 대구강북점"
5893;46;2022;"T-station 시민운동장점"
5894;46;2022;"The Tire Shop 학정점"
5895;46;2022;"The Tire Shop 경대교점"
5896;46;2022;"TBX 대구점"
5897;46;2022;"TBX 팔달교점"
5898;44;2022;"타이어테크 평리점"
5899;44;2022;"타이어테크 이현점(대구개신택시조합 제6충전소)"
5900;44;2022;"Tire Pro 만평점"
5901;44;2022;"Tire Pro 서대구점"
5902;44;2022;"T-station_Standard 원대점"
5903;44;2022;"T-station_Standard 서대구IC점"
5904;44;2022;"T-station_Standard 평리점"
5905;47;2022;"타이어테크상동교점"
5906;47;2022;"Tire Pro 담티점"
5907;47;2022;"Tire Pro 대구상동점"
5908;47;2022;"Tire Pro 만촌점(하이프로모터스)"
5909;47;2022;"Tire Pro 수성점(대한무역)"
5910;47;2022;"Tire Pro 시지점"
5911;47;2022;"T-station_Standard 만촌점"
5912;47;2022;"T-station_Standard 월드컵점"
5913;47;2022;"T-station_Standard 수성점"
5914;47;2022;"T-station 효목네거리점"
5915;47;2022;"The Tire Shop 노변점"
5916;42;2022;"타이어테크 태평로점"
5917;42;2022;"타이어365 명덕역점"
5918;42;2022;"Tire Pro 삼덕점(태영기업)"
5919;42;2022;"타이어웨이"
5920;42;2022;"T-station 대구동산점"
5921;73;2022;"타이어테크 중리점(중리카서비스)"
5922;73;2022;"Tire Pro 대전IC점"
5923;73;2022;"Tire Pro 신탄진점"
5924;73;2022;"T-station_Standard 신탄진점"
5925;73;2022;"T-station_Standard 송촌점"
5926;73;2022;"T-station_Standard 대전오정점"
5927;73;2022;"T-station_Standard 오색읍내점"
5928;73;2022;"T-station_Standard 대전점"
5929;73;2022;"The Tire Shop 석봉점"
5930;73;2022;"TBX 신탄진점"
